anio,mes,dpto,prov,dist,cultivo,sup_cosechada,produccion_t,rendimiento_kgha,precio_chacra,altitud,temp_max,temp_min,temp_media,amplitud_termica,riesgo_helada,humedad,precipitacion
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,MAIZ_AMILACEO,440.0,660.0,1500.0,2.47,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,MAIZ_CHOCLO,23.0,235.0,10217.4,1.32,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,NUNA_GRANO_SECO,37.0,36.5,986.5,5.7,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,OCA,24.0,168.0,7000.0,0.87,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,OLLUCO,28.0,196.0,7000.0,0.9,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,PACAE_O_GUABO,1.0,1.3,1300.0,0.65,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,PAPA,53.0,1165.0,21981.1,0.54,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,PAPAYA,1.0,2.52,2520.0,0.78,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,QUINUA,120.0,145.0,1208.3,4.3,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,TUMBO,1.0,1.05,1050.0,1.65,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANCHEZ_CARRION,HUAMACHUCO,ZANAHORIA,9.0,161.0,17888.9,0.74,3186,18.6,8.2,13.4,10.4,0,67.1,0.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,ARVEJA_GRANO_VERDE,1.0,3.0,3000.0,1.8,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,AVENA_FORRAJERA,1.0,12.3,12300.0,0.3,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,CEBADA__FORRAJERA,1.0,11.0,11000.0,0.3,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,CEBADA_GRANO,60.0,120.0,2000.0,1.09,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,HABA_GRANO_SECO,20.0,19.0,950.0,2.3,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,MAIZ_AMILACEO,8.0,15.5,1937.5,2.18,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,NUNA_GRANO_SECO,2.0,1.9,950.0,4.5,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,OCA,2.0,10.5,5250.0,0.84,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
2017,6,LA_LIBERTAD,SANTIAGO_DE_CHUCO,CACHICADAN,OLLUCO,6.0,31.6,5266.7,0.9,2892,19.3,6.5,12.9,12.8,0,65.2,3.2
